estimation_id,index,parent_index,baseline_device_type,baseline_device_idx,cli_loop_id,source_location,offload_index,offload_head,location,module,node_type,offload_elapsed_time_for_summary,offload_elapsed_time,total_time_in_hierarchy,total_time_in_hierarchy_percent,app_time,total_time_per_largest_thread,self_time_per_largest_thread,dependency_type,baseline_global_size,baseline_local_size,exe_target,why_not_offloaded,offload_device_type,offload_device_idx,offload_head_type,speed_up,offload_bounded_by,max_speed_up,offloaded_rank,non_offloaded_rank,total_est_time_accel_seconds,total_est_time_accel,total_est_time_accel_percent,total_time_on_accel,total_est_time_no_taxes,time_by_compute,time_by_hbm_bw,time_by_gti_bw,time_by_l1_bw,time_by_l3_bw,time_by_global_atomic,sum_latencies,memory_latencies,atomic_latencies,non_accel_time,does_fit,is_offloaded,is_offload_candidate,total_time_in_mpi,measured_total_time_in_mpi,total_time_in_ignored,measured_total_time_in_ignored,node_position,offload_head_loc,frac_offloaded,offload_tax,data_tax,data_tax_no_reuse,data_reuse_gain,data_reuse_gain_relative,launch_tax,invoke_tax,config_tax,transfer_tax,proxy_tax,proxy_region_time,global_size,global_work_items_count,global_work_size,local_size,local_work_items_count,local_work_size,work_dim,collapsed_with_head,simd_width,global_size_error,parallel_factor,parallel_threads,parallel_threads_per_eu,unroll_factor,est_instance_count,eu_active,eu_stalled,eu_idle,thread_occupancy,data_transferred_total,data_transferred_in_total,data_transferred_out_total,data_transferred_shared,data_transferred_in,data_transferred_out,data_transferred_inout,data_transferred_private,memory_objects_info,data_transferred_total_no_reuse,data_transferred_in_total_no_reuse,data_transferred_out_total_no_reuse,average_trip_count,call_count,trip_count_total,l1_bytes,l1_read_bytes,l1_write_bytes,l1_bytes_ck,l1_read_bytes_ck,l1_write_bytes_ck,l1_total_bw,l1_read_bw,l1_write_bw,l1_total_bw_util,l1_read_bw_util,l1_write_bw_util,l1_read_time,l1_write_time,l3_bytes,l3_read_bytes,l3_write_bytes,l3_bytes_ck,l3_read_bytes_ck,l3_write_bytes_ck,l3_total_bw,l3_read_bw,l3_write_bw,l3_total_bw_util,l3_read_bw_util,l3_write_bw_util,l3_read_time,l3_write_time,gti_bytes,gti_read_bytes,gti_write_bytes,gti_bytes_ck,gti_read_bytes_ck,gti_write_bytes_ck,gti_total_bw,gti_read_bw,gti_write_bw,gti_total_bw_util,gti_read_bw_util,gti_write_bw_util,gti_read_time,gti_write_time,hbm_bytes,hbm_read_bytes,hbm_write_bytes,hbm_bytes_ck,hbm_read_bytes_ck,hbm_write_bytes_ck,hbm_total_bw,hbm_read_bw,hbm_write_bw,hbm_total_bw_util,hbm_read_bw_util,hbm_write_bw_util,hbm_read_time,hbm_write_time,atomic_accesses,atomic_hw_writes_per_send,atomic_repetitions,atomic_throughput_per_sc,atomic_throughput_per_ck,fpu_util,flop_per_cycle,bytes_per_iter,bytes_rd_per_iter,bytes_wr_per_iter,float_ops_per_iter,compute,compute_with_memory,vector_compute,vector_compute_with_memory,compute_others_per_iter,noncompute_others_per_iter,ABS_per_iter,Add_per_iter,DIV_per_iter,FMA_per_iter,MAX_per_iter,MIN_per_iter,Mul_per_iter,RECCP_per_iter,SAD_per_iter,SCALE_per_iter,SIGN_per_iter,SQRT_per_iter,Sub_per_iter,Mov_per_iter,Send_per_iter,ABS_impact,Add_impact,DIV_impact,FMA_impact,MAX_impact,MIN_impact,Mul_impact,RECCP_impact,SAD_impact,SCALE_impact,SIGN_impact,SQRT_impact,Sub_impact,Mov_impact,Send_impact,ABS_count,Add_count,DIV_count,FMA_count,MAX_count,MIN_count,Mul_count,RECCP_count,SAD_count,SCALE_count,SIGN_count,SQRT_count,Sub_count,Mov_count,Send_count,float32_ops,float32_op,float32_ai,float64_ops,float64_op,float64_ai,int32_ops,int32_op,int32_ai,int64_ops,int64_op,int64_ai,diagnostics,system_module,module_type,no_execution_count,internal_error,measured_offload_elapsed_time,measured_total_time_in_hierarchy,measured_app_time
,257,1152,1,0,3,,,[loop in khrIcdOsVendorsEnumerate],[loop in khrIcdOsVendorsEnumerate],libOpenCL.so.1,,0.30000982500000006,0.30000982500000006,0.30000982500000006,3.2787959016393473,9.149999999999993,0.30000982500000006,0.0,Parallel: Assumed,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30000982500000006,0.30000982500000006,9.149999999999993
,283,257,1,0,,,,khrIcdVendorAdd,khrIcdVendorAdd,libOpenCL.so.1,,0.30000982500000006,0.30000982500000006,0.30000982500000006,3.2787959016393473,9.149999999999993,0.30000982500000006,0.0,,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30000982500000006,0.30000982500000006,9.149999999999993
,259,283,1,0,,,,khrIcdOsLibraryLoad,khrIcdOsLibraryLoad,libOpenCL.so.1,,0.02,0.02,0.02,0.21857923497267776,9.149999999999993,0.02,0.0,,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,9.149999999999993
,260,259,1,0,,,,dlopen,dlopen,libdl.so.2,,0.02,0.02,0.02,0.21857923497267776,9.149999999999993,0.02,0.02,,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,9.149999999999993
,284,283,1,0,,,,func@0xa9a24,func@0xa9a24,libigdrcl.so,,0.28000982500000005,0.28000982500000005,0.28000982500000005,3.0602166666666695,9.149999999999993,0.28000982500000005,0.28000982500000005,,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28000982500000005,0.28000982500000005,9.149999999999993
,1150,1152,1,0,,,,khrIcdVendorsEnumerateEnv,khrIcdVendorsEnumerateEnv,libOpenCL.so.1,,0.31,0.31,0.31,3.387978142076505,9.149999999999993,0.31,0.0,,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.31,9.149999999999993
,65,1150,1,0,1,,,[loop in khrIcdVendorsEnumerateEnv],[loop in khrIcdVendorsEnumerateEnv],libOpenCL.so.1,,0.31,0.31,0.31,3.387978142076505,9.149999999999993,0.31,0.0,Parallel: Assumed,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.31,9.149999999999993
,66,65,1,0,,,,khrIcdVendorAdd,khrIcdVendorAdd,libOpenCL.so.1,,0.31,0.31,0.31,3.387978142076505,9.149999999999993,0.31,0.0,,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,0.31,9.149999999999993
,198,66,1,0,,,,dlclose,dlclose,libdl.so.2,,0.01,0.01,0.01,0.10928961748633888,9.149999999999993,0.01,0.0,,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,9.149999999999993
,206,198,1,0,,,,__do_global_dtors_aux,__do_global_dtors_aux,libalteracl.so,,0.01,0.01,0.01,0.10928961748633888,9.149999999999993,0.01,0.0,,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,9.149999999999993
,741,206,1,0,,,,__cxa_finalize,__cxa_finalize,libc.so.6,,0.01,0.01,0.01,0.10928961748633888,9.149999999999993,0.01,0.0,,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,9.149999999999993
,1162,741,1,0,,,,__tcf_0,__tcf_0,libalteracl.so,,0.01,0.01,0.01,0.10928961748633888,9.149999999999993,0.01,0.0,,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,9.149999999999993
,1163,1162,1,0,10,,,[loop in __tcf_0],[loop in __tcf_0],libalteracl.so,,0.01,0.01,0.01,0.10928961748633888,9.149999999999993,0.01,0.0,Parallel: Assumed,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,9.149999999999993
,1164,1163,1,0,9,,,[loop in __tcf_0],[loop in __tcf_0],libalteracl.so,,0.01,0.01,0.01,0.10928961748633888,9.149999999999993,0.01,0.0,Parallel: Assumed,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,128.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,9.149999999999993
,208,1164,1,0,8,,,[loop in __tcf_0],[loop in __tcf_0],libalteracl.so,,0.01,0.01,0.01,0.10928961748633888,9.149999999999993,0.01,0.01,Parallel: Assumed,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096.0,128.0,524288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,9.149999999999993
,229,66,1,0,,,,clGetPlatformIDs,clGetPlatformIDs,libintelocl.so,,0.02,0.02,0.02,0.21857923497267776,9.149999999999993,0.02,0.02,,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.02,9.149999999999993
,153,66,1,0,,,,clGetPlatformIDs,clGetPlatformIDs,libintelocl_emu.so,,0.05,0.05,0.05,0.5464480874316944,9.149999999999993,0.05,0.05,,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.05,9.149999999999993
,67,66,1,0,,,,khrIcdOsLibraryLoad,khrIcdOsLibraryLoad,libOpenCL.so.1,,0.22999999999999995,0.22999999999999995,0.22999999999999995,2.513661202185794,9.149999999999993,0.22999999999999995,0.0,,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22999999999999995,0.22999999999999995,9.149999999999993
,68,67,1,0,,,,dlopen,dlopen,libdl.so.2,,0.22999999999999995,0.22999999999999995,0.22999999999999995,2.513661202185794,9.149999999999993,0.22999999999999995,0.22999999999999995,,,,X86,Cannot be modelled: Not User Code,,,,,,,,,,,,0.0,,,,,,,,,,,,No,No,No,0.0,0.0,0.0,0.0,n/a,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,1.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22999999999999995,0.22999999999999995,9.149999999999993
85,672,846,1,0,7,GSimulation.cpp:125,8,[loop in GSimulation::Start at GSimulation.cpp:125],[loop in GSimulation::Start at GSimulation.cpp:125],nbody,Offload Head,8.489990174999999,8.489990174999999,8.489990174999999,92.78677786885252,9.149999999999993,8.489990174999999,0.0,Parallel: Assumed,,,ACC,n/a - part of offload,3,2,1,856597.541574674,"Launch_Tax, Trip_Count, Latencies",856597.541574674,8.489980263705881,,9.91129411764706e-06,9.91129411764706e-06,0.001501666324903727,9.91129411764706e-06,3.1501176470588238e-06,1.1882352941176472e-08,0.0,0.0,1.1560202205882353e-08,0.0,,3.138235294117647e-06,3.138235294117647e-06,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Head Node,[loop in GSimulation::Start at GSimulation.cpp:125],100.0,6.761176470588236e-06,0.0,0.0,,,6.761176470588236e-06,5e-06,0.0,1.7611764705882353e-06,0.0,,20,20,20,16,16,16,1,,16,,32,2,1,1,1,0.0016839440437065175,0.44474462738486487,99.55357142857143,0.055803571428571425,0,0,0,0,0,0,0,,,,,,20.0,1.0,20.0,20124,12764,7360,3.757842844338213,2.38347774126083,1.3743651030773825,6388332835.374962,4051912160.1434116,2336420675.2315507,0.0036697684026740364,0.0023276149817000294,0.0026843068419480126,7.3322610294117645e-09,8.455882352941176e-09,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.18094562294592173,0.10643860173289513,,,,,,,,,,,0,12.4,0,0,0,0,7.0,0,0,0,0,0,1.0,0,219.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12697938.452345382,40.0,,88885569.16641767,280.0,,79362115.32715864,250.0,,0.0,0,,"Fallback implemented for dependent_iterations_distance,memory_mapped_to_device,memory_mapped_from_device,memory_mapped_tofrom_device,data_transferred_shared; Detailed static instruction mix was used; No simulated traffic, CARM traffic was used",0.0,,,,8.489990174999999,8.489990174999999,9.149999999999993
85,498,672,1,0,,queue.hpp:299,8,[loop in GSimulation::Start at GSimulation.cpp:125],sycl::_V1::queue::submit<GSimulation::Start(void)::{lambda(sycl::_V1::handler&)#1}> at queue.hpp:299,nbody,Child Function,0.0999968159,0.0999968159,0.0999968159,1.0928613759562849,9.149999999999993,0.0999968159,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999968159,,1.8823529411764705e-09,0.0,0.0,1.1948529411764706e-09,0.0,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in GSimulation::Start at GSimulation.cpp:125],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,20.0,None,1440,400,1040,0.268897520167314,0.07469375560203166,0.19420376456528232,457125784.2844338,126979384.52345383,330146399.76097995,0.0002625952345383926,7.294312070510904e-05,0.00037930422766656703,2.297794117647059e-10,1.1948529411764706e-09,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.01587242306543173,0.009336719450253958,,,,,,,,,,,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,,0.0,0,,15872423.065431729,50.0,,0.0,0,,"Bottom-up static instruction mix was used; Not a Loop; No simulated traffic, CARM traffic was used",0.0,,,,0.0999968159,0.0999968159,9.149999999999993
85,499,498,1,0,,,8,[loop in GSimulation::Start at GSimulation.cpp:125],sycl::_V1::queue::submit_impl,libsycl.so.6,Child Function,0.0999968159,0.0999968159,0.0999968159,1.0928613759562849,9.149999999999993,0.0999968159,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999968159,,,,,,,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in GSimulation::Start at GSimulation.cpp:125],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,20.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.0999968159,0.0999968159,9.149999999999993
85,500,499,1,0,,,8,[loop in GSimulation::Start at GSimulation.cpp:125],sycl::_V1::detail::queue_impl::submit,libsycl.so.6,Child Function,0.0999968159,0.0999968159,0.0999968159,1.0928613759562849,9.149999999999993,0.0999968159,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999968159,,,,,,,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in GSimulation::Start at GSimulation.cpp:125],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,20.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.0999968159,0.0999968159,9.149999999999993
85,501,500,1,0,,,8,[loop in GSimulation::Start at GSimulation.cpp:125],sycl::_V1::detail::queue_impl::submit_impl,libsycl.so.6,Child Function,0.0999968159,0.0999968159,0.0999968159,1.0928613759562849,9.149999999999993,0.0999968159,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999968159,,,,,,,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in GSimulation::Start at GSimulation.cpp:125],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,20.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.0999968159,0.0999968159,9.149999999999993
85,502,501,1,0,,,8,[loop in GSimulation::Start at GSimulation.cpp:125],sycl::_V1::detail::queue_impl::finalizeHandler<sycl::_V1::handler>,libsycl.so.6,Child Function,0.0999968159,0.0999968159,0.0999968159,1.0928613759562849,9.149999999999993,0.0999968159,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999968159,,,,,,,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in GSimulation::Start at GSimulation.cpp:125],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,20.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.0999968159,0.0999968159,9.149999999999993
85,503,502,1,0,,,8,[loop in GSimulation::Start at GSimulation.cpp:125],sycl::_V1::handler::finalize,libsycl.so.6,Child Function,0.0999968159,0.0999968159,0.0999968159,1.0928613759562849,9.149999999999993,0.0999968159,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999968159,,,,,,,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in GSimulation::Start at GSimulation.cpp:125],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,20.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.0999968159,0.0999968159,9.149999999999993
85,504,503,1,0,,,8,[loop in GSimulation::Start at GSimulation.cpp:125],sycl::_V1::detail::Scheduler::addCG,libsycl.so.6,Child Function,0.0999968159,0.0999968159,0.0999968159,1.0928613759562849,9.149999999999993,0.0999968159,0.0,,,,ACC,n/a - part of offload,3,2,,,,,,,,,,0.0999968159,,,,,,,,,,,0.0,Yes,Yes,Yes,0.0,0.0,0.0,0.0,Child,[loop in GSimulation::Start at GSimulation.cpp:125],0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,20.0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detailed static instruction mix was used; Not User Code,,,,,0.0999968159,0.0999968159,9.149999999999993
